Customer ID,TotalPrice,Segment
17180.0,2236.77,High Value
17181.0,309.85,Low Value
17182.0,321.3,Low Value
17183.0,3347.31,High Value
17184.0,198.41000000000003,Low Value
17185.0,229.46,Low Value
17186.0,144.0,Low Value
17187.0,467.71,Low Value
17188.0,4592.93,High Value
17189.0,953.63,Medium Value
17190.0,1726.57,High Value
17191.0,4310.34,High Value
17192.0,75.28,Low Value
17193.0,2310.04,High Value
17194.0,812.5,Medium Value
17195.0,562.98,Medium Value
17196.0,327.75,Low Value
17197.0,1013.01,High Value
17198.0,692.22,Medium Value
17199.0,135.04000000000002,Low Value
17200.0,356.71,Low Value
17201.0,1143.1,High Value
17202.0,160.65,Low Value
17203.0,5564.09,High Value
17204.0,5504.6900000000005,High Value
17205.0,999.35,Medium Value
17206.0,204.24,Low Value
17207.0,292.62,Low Value
17208.0,111.15,Low Value
17209.0,595.7,Medium Value
17210.0,251.72,Low Value
17211.0,3773.35,High Value
17212.0,794.41,Medium Value
17213.0,4869.400000000001,High Value
17214.0,1059.1200000000001,High Value
17215.0,186.15,Low Value
17216.0,63.6,Low Value
17217.0,210.1,Low Value
17218.0,3891.39,High Value
17219.0,259.13,Low Value
17220.0,4457.31,High Value
17221.0,976.62,Medium Value
17222.0,1579.51,High Value
17223.0,558.04,Medium Value
17224.0,100.86,Low Value
17225.0,131.15,Low Value
17226.0,895.47,Medium Value
17227.0,1878.93,High Value
17228.0,2820.03,High Value
17229.0,318.76,Low Value
17230.0,9388.49,High Value
17231.0,7064.8,High Value
17232.0,417.77,Low Value
17233.0,560.86,Medium Value
17234.0,149.89000000000001,Low Value
17235.0,1562.98,High Value
17236.0,1929.26,High Value
17237.0,994.13,Medium Value
17238.0,7331.67,High Value
17239.0,1189.45,High Value
17240.0,130.6,Low Value
17241.0,2736.64,High Value
17242.0,2889.28,High Value
17243.0,20203.58,High Value
17244.0,1826.04,High Value
17245.0,371.63,Low Value
17246.0,38.92,Low Value
17247.0,280.09000000000003,Low Value
17248.0,500.54,Medium Value
17249.0,68.03,Low Value
17250.0,381.97,Low Value
17251.0,798.98,Medium Value
17252.0,348.91,Low Value
17253.0,178.26,Low Value
17254.0,469.48,Low Value
17255.0,781.7,Medium Value
17256.0,498.93,Low Value
17257.0,189.78,Low Value
17258.0,417.3,Low Value
17259.0,1452.39,High Value
17260.0,120.95,Low Value
17261.0,221.59,Low Value
17262.0,2488.76,High Value
17263.0,63.440000000000005,Low Value
17264.0,268.28,Low Value
17265.0,550.01,Medium Value
17266.0,501.71999999999997,Medium Value
17267.0,317.2,Low Value
17268.0,1733.8899999999999,High Value
17269.0,491.81,Low Value
17270.0,601.4499999999999,Medium Value
17271.0,204.3,Low Value
17272.0,2148.63,High Value
17273.0,141.12,Low Value
17274.0,573.22,Medium Value
17275.0,114.1,Low Value
17276.0,502.49,Medium Value
17277.0,1065.3500000000001,High Value
17278.0,271.24,Low Value
17279.0,187.82999999999998,Low Value
17280.0,118.85999999999999,Low Value
17281.0,797.8499999999999,Medium Value
17282.0,2308.54,High Value
17283.0,188.46,Low Value
17284.0,2788.06,High Value
17285.0,407.94,Low Value
17286.0,389.18,Low Value
17287.0,3826.86,High Value
17288.0,2468.43,High Value
17289.0,2041.8,High Value
17290.0,1487.96,High Value
17291.0,550.8000000000001,Medium Value
17292.0,271.75,Low Value
17293.0,3750.63,High Value
17294.0,467.78999999999996,Low Value
17295.0,547.0,Medium Value
17296.0,338.13,Low Value
17297.0,128.18,Low Value
17298.0,954.26,Medium Value
17299.0,993.23,Medium Value
17300.0,393.64,Low Value
17301.0,294.39,Low Value
17302.0,1135.63,High Value
17303.0,250.04,Low Value
17304.0,111.5,Low Value
17305.0,2135.46,High Value
17306.0,9782.35,High Value
17307.0,3999.8900000000003,High Value
17308.0,4511.76,High Value
17309.0,320.39,Low Value
17310.0,1025.1,High Value
17311.0,3566.56,High Value
17312.0,644.3,Medium Value
17313.0,2328.84,High Value
17314.0,4904.43,High Value
17315.0,9599.58,High Value
17316.0,124.45,Low Value
17317.0,2600.34,High Value
17318.0,157.32999999999998,Low Value
17319.0,29.1,Low Value
17320.0,2444.85,High Value
17321.0,1665.21,High Value
17322.0,922.59,Medium Value
17323.0,1551.04,High Value
17324.0,2171.07,High Value
17325.0,609.5699999999999,Medium Value
17326.0,312.35,Low Value
17327.0,152.35,Low Value
17328.0,104.7,Low Value
17329.0,998.53,Medium Value
17330.0,423.8,Low Value
17331.0,175.2,Low Value
17332.0,838.27,Medium Value
17333.0,494.25,Low Value
17334.0,635.15,Medium Value
17335.0,497.04,Low Value
17336.0,81.12,Low Value
17337.0,1981.06,High Value
17338.0,11889.33,High Value
17339.0,302.36,Low Value
17340.0,19617.95,High Value
17341.0,1272.21,High Value
17342.0,1227.54,High Value
17343.0,1259.94,High Value
17344.0,457.36,Low Value
17345.0,1586.6299999999999,High Value
17346.0,4998.61,High Value
17347.0,228.96,Low Value
17348.0,2442.29,High Value
17349.0,772.41,Medium Value
17350.0,1893.701,High Value
17351.0,1988.23,High Value
17352.0,36.25,Low Value
17353.0,3242.0,High Value
17354.0,3133.96,High Value
17355.0,273.31,Low Value
17356.0,946.47,Medium Value
17357.0,384.39,Low Value
17358.0,861.01,Medium Value
17359.0,284.46,Low Value
17360.0,1200.51,High Value
17361.0,871.79,Medium Value
17362.0,1024.04,High Value
17363.0,920.46,Medium Value
17364.0,11972.92,High Value
17365.0,8184.49,High Value
17366.0,1077.24,High Value
17367.0,167.55,Low Value
17368.0,2758.29,High Value
17369.0,979.1999999999999,Medium Value
17370.0,446.18,Low Value
17371.0,655.37,Medium Value
17372.0,4347.31,High Value
17373.0,1167.5,High Value
17374.0,727.11,Medium Value
17375.0,660.55,Medium Value
17376.0,453.64,Low Value
17377.0,17644.27,High Value
17378.0,10.95,Low Value
17379.0,389.71999999999997,Low Value
17380.0,645.0,Medium Value
17381.0,36398.65,High Value
17382.0,902.28,Medium Value
17383.0,304.09,Low Value
17384.0,507.55,Medium Value
17385.0,256.11,Low Value
17386.0,2812.77,High Value
17387.0,746.81,Medium Value
17388.0,2675.37,High Value
17389.0,57215.33,High Value
17390.0,149.3,Low Value
17391.0,508.8,Medium Value
17392.0,585.92,Medium Value
17393.0,381.15,Low Value
17394.0,203.86999999999998,Low Value
17395.0,97.5,Low Value
17396.0,8409.6,High Value
17397.0,1198.28,High Value
17398.0,653.38,Medium Value
17400.0,4623.28,High Value
17401.0,114.85,Low Value
17402.0,4635.5599999999995,High Value
17403.0,382.87,Low Value
17404.0,47781.12,High Value
17405.0,1031.41,High Value
17406.0,4186.95,High Value
17407.0,552.9,Medium Value
17408.0,316.09000000000003,Low Value
17409.0,7793.51,High Value
17410.0,1214.72,High Value
17411.0,1425.38,High Value
17412.0,4220.22,High Value
17413.0,560.14,Medium Value
17414.0,2249.52,High Value
17415.0,507.84,Medium Value
17416.0,17298.45,High Value
17417.0,164.18,Low Value
17418.0,670.0600000000001,Medium Value
17419.0,6126.25,High Value
17420.0,953.58,Medium Value
17421.0,1059.41,High Value
17422.0,3594.76,High Value
17423.0,1118.95,High Value
17425.0,759.17,Medium Value
17426.0,8077.77,High Value
17427.0,100.8,Low Value
17428.0,31466.760000000002,High Value
17429.0,1357.46,High Value
17430.0,622.57,Medium Value
17431.0,403.3,Low Value
17432.0,1728.99,High Value
17433.0,569.96,Medium Value
17434.0,2373.82,High Value
17435.0,331.35,Low Value
17436.0,534.06,Medium Value
17437.0,369.68,Low Value
17438.0,1422.77,High Value
17439.0,325.74,Low Value
17440.0,323.58,Low Value
17441.0,293.35,Low Value
17442.0,4620.3,High Value
17443.0,534.24,Medium Value
17444.0,2940.04,High Value
17446.0,120.9,Low Value
17447.0,541.53,Medium Value
17448.0,14523.67,High Value
17449.0,4868.15,High Value
17450.0,244784.25,High Value
17451.0,1721.4,High Value
17453.0,486.71999999999997,Low Value
17454.0,1547.94,High Value
17455.0,131.7,Low Value
17456.0,975.5600000000001,Medium Value
17457.0,5984.8099999999995,High Value
17458.0,529.58,Medium Value
17459.0,657.3,Medium Value
17460.0,2157.9700000000003,High Value
17461.0,735.82,Medium Value
17462.0,675.69,Medium Value
17463.0,2535.26,High Value
17464.0,907.14,Medium Value
17465.0,2542.79,High Value
17466.0,763.28,Medium Value
17467.0,102.6,Low Value
17468.0,194.8,Low Value
17469.0,5051.25,High Value
17470.0,2626.47,High Value
17471.0,321.65000000000003,Low Value
17472.0,922.35,Medium Value
17473.0,607.0,Medium Value
17474.0,1047.0,High Value
17475.0,194.37,Low Value
17476.0,489.86,Low Value
17477.0,1144.3,High Value
17478.0,1272.8,High Value
17479.0,389.26000000000005,Low Value
17480.0,882.23,Medium Value
17481.0,1255.59,High Value
17482.0,775.64,Medium Value
17483.0,591.73,Medium Value
17484.0,209.57,Low Value
17486.0,396.87,Low Value
17487.0,160.55,Low Value
17488.0,336.5,Low Value
17489.0,376.64,Low Value
17490.0,2750.5,High Value
17491.0,5653.67,High Value
17492.0,1122.42,High Value
17493.0,100.91000000000001,Low Value
17494.0,54.699999999999996,Low Value
17495.0,806.72,Medium Value
17496.0,1412.89,High Value
17497.0,287.25,Low Value
17498.0,272.22,Low Value
17499.0,1341.39,High Value
17500.0,1138.0,High Value
17501.0,288.6,Low Value
17502.0,689.1,Medium Value
17503.0,558.96,Medium Value
17504.0,9490.17,High Value
17505.0,2435.48,High Value
17506.0,302.2,Low Value
17507.0,605.58,Medium Value
17508.0,4579.23,High Value
17509.0,6083.64,High Value
17510.0,514.56,Medium Value
17511.0,172132.87,High Value
17512.0,5467.820000000001,High Value
17513.0,1158.8,High Value
17514.0,522.0,Medium Value
17515.0,1602.51,High Value
17516.0,947.5,Medium Value
17517.0,153.94,Low Value
17518.0,329.42,Low Value
17519.0,4774.17,High Value
17520.0,546.81,Medium Value
17521.0,1278.06,High Value
17522.0,1070.71,High Value
17523.0,652.74,Medium Value
17524.0,539.14,Medium Value
17525.0,1161.9,High Value
17526.0,3939.24,High Value
17527.0,939.37,Medium Value
17528.0,3628.5,High Value
17529.0,1240.25,High Value
17530.0,2791.69,High Value
17531.0,1266.82,High Value
17532.0,65.34,Low Value
17533.0,34.8,Low Value
17534.0,1668.83,High Value
17535.0,164.4,Low Value
17536.0,364.83,Low Value
17537.0,887.67,Medium Value
17538.0,98.42,Low Value
17539.0,1176.84,High Value
17540.0,1590.6000000000001,High Value
17541.0,119.86,Low Value
17542.0,340.85,Low Value
17543.0,120.05,Low Value
17544.0,944.82,Medium Value
17545.0,1409.8600000000001,High Value
17547.0,727.85,Medium Value
17548.0,731.26,Medium Value
17549.0,148.86,Low Value
17550.0,2506.64,High Value
17551.0,290.34,Low Value
17552.0,2786.77,High Value
17553.0,3757.6,High Value
17554.0,1952.45,High Value
17555.0,1045.74,High Value
17556.0,300.67,Low Value
17557.0,575.46,Medium Value
17558.0,259.17,Low Value
17559.0,167.62,Low Value
17560.0,1895.8,High Value
17561.0,703.02,Medium Value
17562.0,1122.38,High Value
17563.0,392.38,Low Value
17564.0,454.01,Low Value
17565.0,131.83,Low Value
17566.0,869.77,Medium Value
17567.0,4838.08,High Value
17568.0,374.45,Low Value
17569.0,344.14,Low Value
17570.0,100.0,Low Value
17571.0,1630.91,High Value
17572.0,652.21,Medium Value
17573.0,380.6,Low Value
17574.0,185.65,Low Value
17575.0,171.7,Low Value
17576.0,8711.95,High Value
17577.0,348.75,Low Value
17578.0,1047.33,High Value
17579.0,753.28,Medium Value
17580.0,541.02,Medium Value
17581.0,17951.17,High Value
17582.0,1446.95,High Value
17583.0,135.95,Low Value
17584.0,5309.42,High Value
17585.0,2064.71,High Value
17586.0,167.4,Low Value
17587.0,176.71,Low Value
17588.0,2939.55,High Value
17589.0,13837.94,High Value
17590.0,1468.02,High Value
17591.0,2339.32,High Value
17592.0,148.3,Low Value
17593.0,8092.32,High Value
17594.0,2497.88,High Value
17595.0,386.69,Low Value
17596.0,4491.46,High Value
17597.0,3484.09,High Value
17598.0,409.98,Low Value
17599.0,52.05,Low Value
17600.0,161.67000000000002,Low Value
17601.0,413.08,Low Value
17602.0,7354.43,High Value
17603.0,1788.38,High Value
17604.0,942.38,Medium Value
17605.0,160.75,Low Value
17606.0,87.30000000000001,Low Value
17607.0,333.81,Low Value
17608.0,488.06,Low Value
17609.0,1887.8999999999999,High Value
17610.0,1511.94,High Value
17611.0,8337.53,High Value
17612.0,5394.86,High Value
17613.0,4544.55,High Value
17614.0,386.32,Low Value
17615.0,721.8,Medium Value
17616.0,734.4,Medium Value
17617.0,385.19,Low Value
17618.0,4001.64,High Value
17619.0,214.37,Low Value
17620.0,81.44,Low Value
17621.0,3175.12,High Value
17622.0,1130.21,High Value
17623.0,2365.77,High Value
17624.0,1568.63,High Value
17625.0,5978.9,High Value
17626.0,254.0,Low Value
17627.0,296.36,Low Value
17628.0,75.75,Low Value
17629.0,2455.52,High Value
17630.0,503.59999999999997,Medium Value
17631.0,998.49,Medium Value
17633.0,2057.39,High Value
17634.0,2358.59,High Value
17635.0,1265.58,High Value
17636.0,285.56,Low Value
17637.0,547.0600000000001,Medium Value
17638.0,842.4,Medium Value
17639.0,615.17,Medium Value
17640.0,3168.94,High Value
17642.0,1824.49,High Value
17643.0,439.7,Low Value
17644.0,6028.6,High Value
17646.0,3898.79,High Value
17647.0,331.65999999999997,Low Value
17648.0,2216.37,High Value
17649.0,1578.89,High Value
17650.0,166.08,Low Value
17651.0,5703.52,High Value
17652.0,4867.72,High Value
17653.0,1207.56,High Value
17654.0,117.55,Low Value
17655.0,2976.38,High Value
17656.0,1674.69,High Value
17657.0,126.0,Low Value
17658.0,595.42,Medium Value
17659.0,3586.9900000000002,High Value
17660.0,342.22,Low Value
17662.0,412.92,Low Value
17663.0,5175.83,High Value
17664.0,1166.23,High Value
17665.0,563.1,Medium Value
17666.0,2047.8,High Value
17667.0,3950.7,High Value
17668.0,347.75,Low Value
17669.0,6142.35,High Value
17670.0,205.7,Low Value
17671.0,2009.16,High Value
17672.0,5778.63,High Value
17673.0,4173.88,High Value
17674.0,551.04,Medium Value
17675.0,37642.48,High Value
17676.0,2448.64,High Value
17677.0,35058.46,High Value
17678.0,599.76,Medium Value
17679.0,3577.61,High Value
17680.0,497.45,Low Value
17681.0,731.2,Medium Value
17682.0,4065.28,High Value
17683.0,819.01,Medium Value
17684.0,239.41,Low Value
17685.0,5454.95,High Value
17686.0,8296.81,High Value
17687.0,432.68,Low Value
17688.0,304.2,Low Value
17689.0,317.08,Low Value
17690.0,6963.8,High Value
17691.0,637.5500000000001,Medium Value
17692.0,2975.8,High Value
17693.0,200.47,Low Value
17694.0,1695.97,High Value
17695.0,1746.04,High Value
17696.0,7679.59,High Value
17697.0,338.95,Low Value
17698.0,154.95,Low Value
17699.0,442.0,Low Value
17700.0,6679.97,High Value
17701.0,417.95,Low Value
17702.0,3144.04,High Value
17703.0,1094.84,High Value
17704.0,885.19,Medium Value
17705.0,2083.9,High Value
17706.0,20272.15,High Value
17707.0,609.3000000000001,Medium Value
17708.0,884.1800000000001,Medium Value
17709.0,671.01,Medium Value
17710.0,293.5,Low Value
17711.0,385.1,Low Value
17712.0,522.91,Medium Value
17713.0,1198.09,High Value
17714.0,1410.18,High Value
17715.0,489.59999999999997,Low Value
17716.0,15956.97,High Value
17717.0,376.92,Low Value
17718.0,439.18,Low Value
17719.0,5396.04,High Value
17720.0,2666.91,High Value
17721.0,307.21000000000004,Low Value
17722.0,3520.2200000000003,High Value
17723.0,3378.4000000000005,High Value
17724.0,1033.0,High Value
17725.0,3439.08,High Value
17726.0,1092.06,High Value
17727.0,1060.25,High Value
17728.0,4238.76,High Value
17729.0,438.65000000000003,Low Value
17730.0,7773.8,High Value
17731.0,1708.99,High Value
17732.0,2166.42,High Value
17733.0,692.19,Medium Value
17734.0,1442.32,High Value
17735.0,16790.33,High Value
17736.0,377.44,Low Value
17737.0,168.24,Low Value
17738.0,4183.56,High Value
17739.0,7730.59,High Value
17740.0,426.9,Low Value
17741.0,101.1,Low Value
17742.0,2098.48,High Value
17743.0,229.2,Low Value
17744.0,2649.14,High Value
17745.0,600.34,Medium Value
17746.0,904.1800000000001,Medium Value
17747.0,71.4,Low Value
17748.0,358.15,Low Value
17749.0,1026.18,High Value
17750.0,1710.45,High Value
17751.0,157.85999999999999,Low Value
17752.0,80.64,Low Value
17753.0,382.06,Low Value
17754.0,4451.22,High Value
17756.0,728.75,Medium Value
17757.0,9074.05,High Value
17758.0,4964.03,High Value
17759.0,1261.88,High Value
17760.0,746.39,Medium Value
17761.0,712.78,Medium Value
17762.0,129.75,Low Value
17763.0,86.15,Low Value
17764.0,1513.57,High Value
17765.0,524.0,Medium Value
17766.0,299.61,Low Value
17767.0,413.05,Low Value
17768.0,3292.73,High Value
17769.0,7053.38,High Value
17770.0,1143.27,High Value
17771.0,387.41,Low Value
17772.0,360.75,Low Value
17773.0,575.37,Medium Value
17774.0,3273.83,High Value
17775.0,56.4,Low Value
17776.0,330.56,Low Value
17777.0,647.56,Medium Value
17778.0,197.70000000000002,Low Value
17779.0,650.32,Medium Value
17780.0,346.56,Low Value
17781.0,188.02,Low Value
17782.0,679.02,Medium Value
17783.0,376.96,Low Value
17784.0,112.86,Low Value
17785.0,403.38,Low Value
17786.0,266.85,Low Value
17787.0,1817.54,High Value
17788.0,1117.9,High Value
17789.0,397.15,Low Value
17790.0,2779.41,High Value
17791.0,106.1,Low Value
17792.0,368.35,Low Value
17793.0,300.34,Low Value
17794.0,147.3,Low Value
17795.0,342.83,Low Value
17796.0,1236.39,High Value
17797.0,1971.87,High Value
17798.0,178.07,Low Value
17799.0,6246.93,High Value
17800.0,1187.21,High Value
17801.0,770.03,Medium Value
17802.0,4946.22,High Value
17803.0,184.66,Low Value
17804.0,383.78000000000003,Low Value
17805.0,927.03,Medium Value
17806.0,546.04,Medium Value
17807.0,437.87,Low Value
17808.0,262.64,Low Value
17809.0,10085.89,High Value
17810.0,373.16,Low Value
17811.0,9519.8,High Value
17812.0,911.99,Medium Value
17813.0,1698.07,High Value
17814.0,1609.37,High Value
17815.0,591.96,Medium Value
17816.0,96.11,Low Value
17817.0,788.15,Medium Value
17818.0,124.78,Low Value
17819.0,6021.05,High Value
17820.0,180.60999999999999,Low Value
17821.0,334.62,Low Value
17822.0,2162.93,High Value
17823.0,449.25,Low Value
17824.0,298.4,Low Value
17825.0,701.96,Medium Value
17826.0,133.34,Low Value
17827.0,2376.17,High Value
17828.0,1820.09,High Value
17829.0,4756.74,High Value
17830.0,398.7,Low Value
17831.0,35.400000000000006,Low Value
17832.0,155.37,Low Value
17833.0,338.46000000000004,Low Value
17834.0,689.6700000000001,Medium Value
17835.0,342.24,Low Value
17836.0,110.21000000000001,Low Value
17837.0,1541.23,High Value
17838.0,5604.64,High Value
17839.0,318.15,Low Value
17840.0,175.9,Low Value
17841.0,68545.25,High Value
17842.0,430.69,Low Value
17843.0,320.4,Low Value
17844.0,51.559999999999995,Low Value
17845.0,596.09,Medium Value
17846.0,2033.1,High Value
17847.0,129.69,Low Value
17848.0,3559.11,High Value
17849.0,1063.76,High Value
17850.0,51208.87,High Value
17851.0,1552.35,High Value
17852.0,657.8100000000001,Medium Value
17853.0,1596.29,High Value
17854.0,1068.5,High Value
17855.0,208.97,Low Value
17856.0,1418.03,High Value
17857.0,27347.04,High Value
17858.0,12518.65,High Value
17859.0,141.92000000000002,Low Value
17860.0,717.39,Medium Value
17861.0,5088.29,High Value
17862.0,1254.89,High Value
17863.0,5360.48,High Value
17864.0,876.57,Medium Value
17865.0,26312.190000000002,High Value
17866.0,1134.95,High Value
17867.0,1582.0500000000002,High Value
17868.0,227.15,Low Value
17869.0,813.64,Medium Value
17870.0,2753.29,High Value
17871.0,1068.95,High Value
17872.0,235.87,Low Value
17873.0,6265.33,High Value
17874.0,683.46,Medium Value
17875.0,167.1,Low Value
17876.0,3424.02,High Value
17877.0,237.61,Low Value
17878.0,1378.93,High Value
17879.0,178.51999999999998,Low Value
17880.0,824.9200000000001,Medium Value
17881.0,133.35000000000002,Low Value
17882.0,291.56,Low Value
17883.0,988.42,Medium Value
17884.0,2698.47,High Value
17885.0,156.34,Low Value
17886.0,1572.55,High Value
17887.0,111.35,Low Value
17888.0,1807.44,High Value
17889.0,746.42,Medium Value
17890.0,586.89,Medium Value
17891.0,203.85999999999999,Low Value
17892.0,244.1,Low Value
17893.0,107.21,Low Value
17894.0,2304.58,High Value
17895.0,95.45,Low Value
17896.0,256.32,Low Value
17897.0,2099.89,High Value
17898.0,299.18,Low Value
17899.0,154.55,Low Value
17900.0,112.19999999999999,Low Value
17901.0,260.08,Low Value
17902.0,216.39999999999998,Low Value
17903.0,381.09000000000003,Low Value
17904.0,181.07,Low Value
17905.0,2178.87,High Value
17906.0,72.9,Low Value
17907.0,291.76,Low Value
17908.0,1142.47,High Value
17909.0,110.05,Low Value
17910.0,261.7,Low Value
17911.0,366.23,Low Value
17912.0,374.55,Low Value
17913.0,3429.29,High Value
17914.0,329.36,Low Value
17915.0,225.78,Low Value
17916.0,43.87,Low Value
17917.0,335.03,Low Value
17918.0,396.39,Low Value
17919.0,1840.32,High Value
17920.0,23581.78,High Value
17921.0,2394.36,High Value
17922.0,170.4,Low Value
17923.0,497.0,Low Value
17924.0,3257.7000000000003,High Value
17925.0,244.08,Low Value
17926.0,1035.49,High Value
17927.0,294.0,Low Value
17928.0,341.24,Low Value
17929.0,3082.1,High Value
17930.0,4275.22,High Value
17931.0,3402.24,High Value
17932.0,1331.57,High Value
17933.0,114.69,Low Value
17934.0,1049.15,High Value
17935.0,686.14,Medium Value
17936.0,380.13,Low Value
17937.0,4301.22,High Value
17938.0,144.29,Low Value
17939.0,99.14,Low Value
17940.0,30306.79,High Value
17941.0,1433.28,High Value
17942.0,77.50000000000001,Low Value
17944.0,74.99,Low Value
17945.0,360.35,Low Value
17946.0,149.57999999999998,Low Value
17947.0,176.68,Low Value
17948.0,358.56000000000006,Low Value
17949.0,117314.08,High Value
17950.0,1166.29,High Value
17951.0,1340.5800000000002,High Value
17952.0,788.46,Medium Value
17953.0,159.17000000000002,Low Value
17954.0,3804.38,High Value
17955.0,949.9,Medium Value
17956.0,12.75,Low Value
17957.0,111.68,Low Value
17958.0,973.88,Medium Value
17959.0,140.75,Low Value
17960.0,135.08,Low Value
17961.0,2866.74,High Value
17962.0,666.96,Medium Value
17963.0,643.16,Medium Value
17964.0,463.21,Low Value
17965.0,7006.65,High Value
17966.0,1963.92,High Value
17967.0,223.42,Low Value
17968.0,590.4399999999999,Medium Value
17969.0,2354.29,High Value
17970.0,562.79,Medium Value
17971.0,161.94,Low Value
17972.0,135.19,Low Value
17973.0,337.04,Low Value
17974.0,1739.09,High Value
17975.0,6696.33,High Value
17976.0,321.79,Low Value
17977.0,1511.45,High Value
17978.0,1159.99,High Value
17979.0,732.41,Medium Value
17980.0,1012.72,High Value
17981.0,239.12,Low Value
17982.0,138.18,Low Value
17983.0,171.71,Low Value
17984.0,1152.19,High Value
17985.0,631.35,Medium Value
17986.0,20.8,Low Value
17987.0,965.4399999999999,Medium Value
17988.0,489.54,Low Value
17989.0,207.32999999999998,Low Value
17990.0,1527.6100000000001,High Value
17991.0,300.3,Low Value
17992.0,252.88,Low Value
17993.0,225.99,Low Value
17994.0,2270.0299999999997,High Value
17995.0,495.48,Low Value
17996.0,482.33,Low Value
17997.0,1962.46,High Value
17998.0,639.24,Medium Value
17999.0,528.46,Medium Value
18000.0,124.25,Low Value
18001.0,924.14,Medium Value
18002.0,244.37,Low Value
18003.0,353.51,Low Value
18004.0,157.92,Low Value
18005.0,226.47,Low Value
18006.0,969.51,Medium Value
18007.0,215.22,Low Value
18008.0,19759.079999999998,High Value
18009.0,2144.23,High Value
18010.0,174.8,Low Value
18011.0,410.79,Low Value
18012.0,115.3,Low Value
18013.0,187.29,Low Value
18014.0,162.22,Low Value
18015.0,120.03,Low Value
18016.0,1954.56,High Value
18017.0,688.0,Medium Value
18018.0,297.99,Low Value
18019.0,38.45,Low Value
18020.0,190.48000000000002,Low Value
18021.0,216.41,Low Value
18022.0,1507.25,High Value
18024.0,389.78,Low Value
18025.0,1177.72,High Value
18026.0,2074.07,High Value
18027.0,115.31,Low Value
18028.0,192.05,Low Value
18029.0,433.77,Low Value
18030.0,230.64999999999998,Low Value
18031.0,451.3,Low Value
18032.0,73.5,Low Value
18033.0,93.82000000000001,Low Value
18034.0,754.2,Medium Value
18035.0,1260.23,High Value
18036.0,1545.49,High Value
18037.0,167.42,Low Value
18038.0,141.48,Low Value
18039.0,548.22,Medium Value
18040.0,357.20000000000005,Low Value
18041.0,8018.7699999999995,High Value
18042.0,281.15,Low Value
18043.0,529.29,Medium Value
18044.0,3505.61,High Value
18045.0,178.34,Low Value
18046.0,189.63,Low Value
18047.0,326.09,Low Value
18048.0,394.93,Low Value
18049.0,500.92,Medium Value
18050.0,412.06,Low Value
18051.0,2282.28,High Value
18052.0,10877.18,High Value
18053.0,571.07,Medium Value
18054.0,176.5,Low Value
18055.0,10142.64,High Value
18056.0,554.6,Medium Value
18057.0,1188.46,High Value
18058.0,774.06,Medium Value
18059.0,306.46,Low Value
18060.0,1185.46,High Value
18061.0,6083.81,High Value
18062.0,1632.67,High Value
18063.0,186.60000000000002,Low Value
18064.0,4481.83,High Value
18065.0,5866.63,High Value
18066.0,1440.4,High Value
18067.0,396.33,Low Value
18068.0,101.69999999999999,Low Value
18069.0,4464.92,High Value
18070.0,314.1,Low Value
18071.0,1169.68,High Value
18072.0,247.44,Low Value
18073.0,3859.82,High Value
18074.0,1019.44,High Value
18075.0,5783.29,High Value
18076.0,151.49,Low Value
18077.0,4078.79,High Value
18078.0,725.53,Medium Value
18079.0,4203.93,High Value
18080.0,1231.5,High Value
18081.0,343.45,Low Value
18082.0,680.84,Medium Value
18083.0,463.53,Low Value
18084.0,795.2299999999999,Medium Value
18085.0,1341.8500000000001,High Value
18086.0,101.34,Low Value
18087.0,14761.519999999999,High Value
18088.0,166.03,Low Value
18089.0,428.45,Low Value
18090.0,321.9,Low Value
18091.0,360.85,Low Value
18092.0,14693.72,High Value
18093.0,4452.71,High Value
18094.0,6391.52,High Value
18095.0,2303.09,High Value
18096.0,1657.87,High Value
18097.0,4627.92,High Value
18098.0,527.94,Medium Value
18099.0,168.31,Low Value
18100.0,451.56,Low Value
18101.0,622.01,Medium Value
18102.0,580987.04,High Value
18103.0,105.8,Low Value
18104.0,754.64,Medium Value
18105.0,113.48000000000002,Low Value
18106.0,1441.06,High Value
18107.0,165.88,Low Value
18108.0,848.8100000000001,Medium Value
18109.0,9555.71,High Value
18110.0,392.28000000000003,Low Value
18111.0,405.85,Low Value
18112.0,773.36,Medium Value
18113.0,76.32000000000001,Low Value
18114.0,220.1,Low Value
18115.0,9.700000000000001,Low Value
18116.0,2134.4900000000002,High Value
18117.0,315.65,Low Value
18118.0,6221.02,High Value
18119.0,180.7,Low Value
18120.0,111.15,Low Value
18121.0,653.3,Medium Value
18122.0,1793.06,High Value
18123.0,666.64,Medium Value
18124.0,102.65,Low Value
18125.0,1131.75,High Value
18126.0,200.92000000000002,Low Value
18127.0,556.13,Medium Value
18128.0,399.29,Low Value
18129.0,112.55000000000001,Low Value
18130.0,1059.39,High Value
18131.0,222.95999999999998,Low Value
18132.0,220.13,Low Value
18133.0,931.4999999999999,Medium Value
18134.0,445.0,Low Value
18135.0,1249.6200000000001,High Value
18136.0,1631.3600000000001,High Value
18137.0,145.99,Low Value
18138.0,152.65,Low Value
18139.0,8438.34,High Value
18140.0,536.41,Medium Value
18141.0,882.47,Medium Value
18142.0,1019.52,High Value
18143.0,1000.16,High Value
18144.0,4892.95,High Value
18145.0,5609.74,High Value
18146.0,160.35000000000002,Low Value
